,商品采价地区名称,商品主键,商品采价日期,商品采价地区编码,商品价格,商品销量,销售额
6225,舟山市,西红柿,2019-01,330900,123.34,1793,73637.16
6226,舟山市,西红柿,2019-02,330900,136.67000000000002,1626,72712.42
6227,舟山市,西红柿,2019-03,330900,90.0,314,14130.0
6228,舟山市,茼蒿,2016-12,330900,8.34,914,3811.38
6229,舟山市,茼蒿,2017-01,330900,12.51,2682,11183.94
6230,舟山市,茼蒿,2017-02,330900,12.83,1851,7855.15
6231,舟山市,茼蒿,2017-03,330900,16.68,1094,4561.98
6232,舟山市,茼蒿,2017-04,330900,25.66,3757,16052.13
6233,舟山市,茼蒿,2017-05,330900,16.68,2093,8727.810000000001
6234,舟山市,茼蒿,2017-06,330900,12.51,743,3098.31
6235,舟山市,茼蒿,2017-07,330900,12.17,1835,7489.6
6236,舟山市,茼蒿,2017-08,330900,12.0,1529,6116.0
6237,舟山市,茼蒿,2017-09,330900,11.83,1129,4385.950000000002
6238,舟山市,茼蒿,2017-10,330900,11.33,1603,6081.73
6239,舟山市,茼蒿,2017-11,330900,11.01,698,2561.66
6240,舟山市,茼蒿,2017-12,330900,10.67,2094,7437.969999999998
6241,舟山市,茼蒿,2018-01,330900,11.0,1213,4438.87
6242,舟山市,茼蒿,2018-02,330900,13.0,1128,4867.41
6243,舟山市,茼蒿,2018-03,330900,13.5,2233,10032.35
6244,舟山市,茼蒿,2018-04,330900,12.99,1830,7923.9
6245,舟山市,茼蒿,2018-05,330900,13.67,1036,4715.04
6246,舟山市,茼蒿,2018-06,330900,13.33,2448,10875.07
6247,舟山市,茼蒿,2018-07,330900,12.84,2061,8856.72
6248,舟山市,茼蒿,2018-08,330900,13.5,2029,9130.5
6249,舟山市,茼蒿,2018-09,330900,13.5,653,2938.5
6250,舟山市,茼蒿,2018-10,330900,13.94,889,4111.38
6251,舟山市,茼蒿,2018-11,330900,13.46,1405,6328.02
6252,舟山市,茼蒿,2018-12,330900,13.29,2134,9453.62
6253,舟山市,茼蒿,2019-01,330900,13.43,1237,5523.17
6254,舟山市,茼蒿,2019-02,330900,13.5,860,3870.0
6255,舟山市,茼蒿,2019-03,330900,9.34,1775,8289.25
6256,舟山市,香菇,2016-12,330900,8.66,1325,5737.25
6257,舟山市,香菇,2017-01,330900,15.34,1889,9984.05
6258,舟山市,香菇,2017-02,330900,16.990000000000002,2052,11725.16
6259,舟山市,香菇,2017-03,330900,20.0,2333,11665.0
6260,舟山市,香菇,2017-04,330900,27.34,4425,20074.17
6261,舟山市,香菇,2017-05,330900,17.33,1595,7032.25
6262,舟山市,香菇,2017-06,330900,11.17,1645,6255.86
6263,舟山市,香菇,2017-07,330900,12.84,884,3572.1
6264,舟山市,香菇,2017-08,330900,13.67,847,3851.62
6265,舟山市,香菇,2017-09,330900,14.83,1356,6689.9
6266,舟山市,香菇,2017-10,330900,14.5,1387,6819.06
6267,舟山市,香菇,2017-11,330900,12.66,1065,4608.81
6268,舟山市,香菇,2017-12,330900,12.5,1999,8353.0
6269,舟山市,香菇,2018-01,330900,17.0,1436,8491.0
6270,舟山市,香菇,2018-02,330900,19.3,2061,13308.24
6271,舟山市,香菇,2018-03,330900,17.17,885,4958.79
6272,舟山市,香菇,2018-04,330900,16.67,879,4922.39
6273,舟山市,香菇,2018-05,330900,15.0,1884,9420.0
6274,舟山市,香菇,2018-06,330900,14.17,1939,9222.59
6275,舟山市,香菇,2018-07,330900,14.17,1755,8053.049999999998
6276,舟山市,香菇,2018-08,330900,15.0,1824,9339.12
6277,舟山市,香菇,2018-09,330900,17.67,1498,8894.779999999999
6278,舟山市,香菇,2018-10,330900,19.0,1050,6003.88
6279,舟山市,香菇,2018-11,330900,17.34,1112,6441.66
6280,舟山市,香菇,2018-12,330900,15.67,2148,11025.42
6281,舟山市,香菇,2019-01,330900,13.17,1192,5312.52
6282,舟山市,香菇,2019-02,330900,15.5,1207,6263.34
6283,舟山市,香菇,2019-03,330900,12.0,1465,8790.0
6284,舟山市,木耳,2017-01,330900,61.40000000000001,2845,34776.5
6285,舟山市,木耳,2017-02,330900,48.0,1081,12910.2
6286,舟山市,木耳,2017-03,330900,45.8,2833,32583.0
6287,舟山市,木耳,2017-04,330900,55.6,2950,32701.5
6288,舟山市,木耳,2017-05,330900,72.0,3564,37153.2
6289,舟山市,木耳,2017-06,330900,37.7,1474,14052.5
6290,舟山市,木耳,2017-07,330900,38.45,1707,16430.550000000007
6291,舟山市,木耳,2017-08,330900,51.4,3047,31188.0
6292,舟山市,木耳,2017-09,330900,42.35,1550,16426.15
6293,舟山市,木耳,2017-10,330900,50.15,2159,21433.35
6294,舟山市,木耳,2017-11,330900,39.35,1936,19052.35
6295,舟山市,木耳,2017-12,330900,41.3,3133,32466.5
6296,舟山市,木耳,2018-01,330900,53.5,2505,26874.9
6297,舟山市,木耳,2018-02,330900,40.6,2624,26286.4
6298,舟山市,木耳,2018-03,330900,35.2,2460,21974.9
6299,舟山市,木耳,2018-04,330900,32.5,2511,20530.0
6300,舟山市,木耳,2018-05,330900,40.5,2288,18794.5
6301,舟山市,木耳,2018-06,330900,34.90000000000001,1845,16147.5
6302,舟山市,木耳,2018-07,330900,46.8,1738,16022.6
6303,舟山市,木耳,2018-08,330900,41.6,1510,15778.5
6304,舟山市,木耳,2018-09,330900,51.3,2689,34138.5
6305,舟山市,木耳,2018-10,330900,65.8,1987,25896.0
6306,舟山市,木耳,2018-11,330900,46.5,2887,33444.0
6307,舟山市,木耳,2018-12,330900,44.6,975,10638.7
6308,舟山市,木耳,2019-01,330900,55.1,2404,26070.1
6309,舟山市,木耳,2019-02,330900,39.4,746,7289.0
6310,舟山市,木耳,2019-03,330900,32.3,2494,26753.1
6311,舟山市,蒜苔,2016-12,330900,9.5,1260,5941.64
6312,舟山市,蒜苔,2017-01,330900,16.0,2017,10345.75
6313,舟山市,蒜苔,2017-02,330900,16.67,2148,11849.36
6314,舟山市,蒜苔,2017-03,330900,20.17,2007,10051.15
6315,舟山市,蒜苔,2017-04,330900,26.66,2744,12389.82
6316,舟山市,蒜苔,2017-05,330900,17.32,2073,8976.09
6317,舟山市,蒜苔,2017-06,330900,11.99,1750,7194.5
6318,舟山市,蒜苔,2017-07,330900,12.83,625,2724.16
6319,舟山市,蒜苔,2017-08,330900,14.0,1583,7452.27
6320,舟山市,蒜苔,2017-09,330900,15.33,1678,8562.26
6321,舟山市,蒜苔,2017-10,330900,14.0,2213,10437.75
6322,舟山市,蒜苔,2017-11,330900,12.51,2202,9182.34
6323,舟山市,蒜苔,2017-12,330900,12.83,1393,5975.85
6324,舟山市,蒜苔,2018-01,330900,13.17,595,2581.8
6325,舟山市,蒜苔,2018-02,330900,14.5,1445,7141.38
6326,舟山市,蒜苔,2018-03,330900,13.5,785,3490.85
6327,舟山市,蒜苔,2018-04,330900,12.99,2124,9196.92
6328,舟山市,蒜苔,2018-05,330900,14.17,1993,9369.71
6329,舟山市,蒜苔,2018-06,330900,12.49,1358,5853.64
6330,舟山市,蒜苔,2018-07,330900,11.0,2227,8172.02
6331,舟山市,蒜苔,2018-08,330900,12.83,1108,5105.13
6332,舟山市,蒜苔,2018-09,330900,15.99,1382,7101.06
6333,舟山市,蒜苔,2018-10,330900,18.67,923,5935.31
6334,舟山市,蒜苔,2018-11,330900,17.17,1656,9620.55
6335,舟山市,蒜苔,2018-12,330900,15.5,1409,7339.58
6336,舟山市,蒜苔,2019-01,330900,16.67,1002,5514.57
6337,舟山市,蒜苔,2019-02,330900,16.33,2031,10963.95
6338,舟山市,蒜苔,2019-03,330900,10.0,1299,6495.0
6339,舟山市,芹菜,2016-12,330900,87.26,297,12958.11
6340,舟山市,芹菜,2017-01,330900,130.89,1371,59816.73
6341,舟山市,芹菜,2017-02,330900,130.89,1812,79057.56
6342,舟山市,芹菜,2017-03,330900,174.52,2615,114092.45
6343,舟山市,芹菜,2017-04,330900,261.78000000000003,1386,60471.18
6344,舟山市,芹菜,2017-05,330900,174.52,1161,50654.43
6345,舟山市,芹菜,2017-06,330900,130.89,880,38394.4
6346,舟山市,芹菜,2017-07,330900,133.57,1663,74040.07
6347,舟山市,芹菜,2017-08,330900,134.91,1178,52974.66
6348,舟山市,芹菜,2017-09,330900,134.91,1075,48342.75
6349,舟山市,芹菜,2017-10,330900,134.91,1550,69703.5
6350,舟山市,芹菜,2017-11,330900,134.91,888,39933.36
6351,舟山市,芹菜,2017-12,330900,134.91,1174,52794.78
6352,舟山市,芹菜,2018-01,330900,134.91,1106,49736.82
6353,舟山市,芹菜,2018-02,330900,134.91,2300,103431.0
6354,舟山市,芹菜,2018-03,330900,134.91,1597,71817.09
6355,舟山市,芹菜,2018-04,330900,134.91,1659,74605.23
6356,舟山市,芹菜,2018-05,330900,134.91,1481,66600.56999999999
6357,舟山市,芹菜,2018-06,330900,134.91,877,39438.69
6358,舟山市,芹菜,2018-07,330900,134.91,1070,48117.9
6359,舟山市,芹菜,2018-08,330900,134.91,2181,98079.57
6360,舟山市,芹菜,2018-09,330900,134.91,2023,90974.31
6361,舟山市,芹菜,2018-10,330900,134.24,2050,91893.03
6362,舟山市,芹菜,2018-11,330900,132.89999999999998,918,40667.4
6363,舟山市,芹菜,2018-12,330900,132.89999999999998,1973,87403.9
6364,舟山市,芹菜,2019-01,330900,132.89999999999998,541,23966.3
6365,舟山市,芹菜,2019-02,330900,132.89999999999998,1490,66007.0
6366,舟山市,芹菜,2019-03,330900,88.6,1137,50369.1
6367,舟山市,红薯,2016-12,330900,10.66,497,2649.01
6368,舟山市,红薯,2017-01,330900,15.83,1338,7095.86
6369,舟山市,红薯,2017-02,330900,15.51,2390,12356.3
6370,舟山市,红薯,2017-03,330900,18.68,1795,8382.65
6371,舟山市,红薯,2017-04,330900,27.0,4109,18490.5
6372,舟山市,红薯,2017-05,330900,17.34,2234,9605.85
6373,舟山市,红薯,2017-06,330900,12.67,1243,5306.51
6374,舟山市,红薯,2017-07,330900,13.16,1862,8228.720000000001
6375,舟山市,红薯,2017-08,330900,15.0,1519,7664.0
6376,舟山市,红薯,2017-09,330900,15.99,1890,10073.7
6377,舟山市,红薯,2017-10,330900,15.66,977,5148.01
6378,舟山市,红薯,2017-11,330900,15.83,2573,13577.77
6379,舟山市,红薯,2017-12,330900,15.99,501,2670.33
6380,舟山市,红薯,2018-01,330900,15.67,955,4955.1100000000015
6381,舟山市,红薯,2018-02,330900,17.009999999999998,2117,12003.39
6382,舟山市,红薯,2018-03,330900,16.5,2271,12461.09
6383,舟山市,红薯,2018-04,330900,15.67,2294,11963.34
6384,舟山市,红薯,2018-05,330900,15.67,1934,10068.86
6385,舟山市,红薯,2018-06,330900,15.84,1066,5521.12
6386,舟山市,红薯,2018-07,330900,16.16,1270,6865.32
6387,舟山市,红薯,2018-08,330900,17.5,1983,11243.68
6388,舟山市,红薯,2018-09,330900,18.5,1127,6971.8200000000015
6389,舟山市,红薯,2018-10,330900,18.0,202,1237.33
6390,舟山市,红薯,2018-11,330900,17.009999999999998,1831,10381.77
6391,舟山市,红薯,2018-12,330900,17.009999999999998,2533,14362.11
6392,舟山市,红薯,2019-01,330900,17.009999999999998,1895,10744.65
6393,舟山市,红薯,2019-02,330900,16.67,1182,6557.95
6394,舟山市,红薯,2019-03,330900,11.17,673,3710.85
6395,舟山市,大蒜,2016-12,330900,9.5,1004,4791.08
6396,舟山市,大蒜,2017-01,330900,10.17,1103,3486.8100000000004
6397,舟山市,大蒜,2017-02,330900,7.83,2007,5193.63
6398,舟山市,大蒜,2017-03,330900,11.5,2035,5921.0
6399,舟山市,大蒜,2017-04,330900,17.34,2799,7867.969999999998
6400,舟山市,大蒜,2017-05,330900,14.16,1973,6960.09
6401,舟山市,大蒜,2017-06,330900,14.51,2157,10472.19
6402,舟山市,大蒜,2017-07,330900,16.67,1209,6713.59
6403,舟山市,大蒜,2017-08,330900,17.33,927,5327.29
6404,舟山市,大蒜,2017-09,330900,16.66,1210,6860.91
6405,舟山市,大蒜,2017-10,330900,15.5,1508,7856.16
6406,舟山市,大蒜,2017-11,330900,13.99,1213,5571.29
6407,舟山市,大蒜,2017-12,330900,12.99,1519,6577.27
6408,舟山市,大蒜,2018-01,330900,12.17,1985,7994.4
6409,舟山市,大蒜,2018-02,330900,14.33,1907,9175.88
6410,舟山市,大蒜,2018-03,330900,15.0,1593,7965.0
6411,舟山市,大蒜,2018-04,330900,16.34,1150,6158.030000000002
6412,舟山市,大蒜,2018-05,330900,13.16,2501,10981.14
6413,舟山市,大蒜,2018-06,330900,17.0,1061,6031.6399999999985
6414,舟山市,大蒜,2018-07,330900,18.67,1409,8999.43
6415,舟山市,大蒜,2018-08,330900,18.67,643,3939.37
6416,舟山市,大蒜,2018-09,330900,21.0,1861,12733.79
6417,舟山市,大蒜,2018-10,330900,20.67,1677,11823.76
6418,舟山市,大蒜,2018-11,330900,13.0,1982,8624.81
6419,舟山市,大蒜,2018-12,330900,8.34,812,2123.79
6420,舟山市,大蒜,2019-01,330900,10.66,1383,4684.7
6421,舟山市,大蒜,2019-02,330900,13.34,1453,6215.34
6422,舟山市,大蒜,2019-03,330900,9.73,1416,6905.58
6423,舟山市,生姜,2016-12,330900,34.0,1115,18955.0
6424,舟山市,生姜,2017-01,330900,50.0,852,14142.0
6425,舟山市,生姜,2017-02,330900,48.0,1886,30176.0
6426,舟山市,生姜,2017-03,330900,64.0,1636,26176.0
6427,舟山市,生姜,2017-04,330900,96.0,1610,25760.0
6428,舟山市,生姜,2017-05,330900,62.0,1466,22798.48
6429,舟山市,生姜,2017-06,330900,45.99,1320,20235.6
6430,舟山市,生姜,2017-07,330900,45.99,1949,29878.17
6431,舟山市,生姜,2017-08,330900,45.99,712,10914.96
6432,舟山市,生姜,2017-09,330900,45.99,1062,16280.46
6433,舟山市,生姜,2017-10,330900,45.99,2135,32729.550000000007
6434,舟山市,生姜,2017-11,330900,45.99,936,14348.88
6435,舟山市,生姜,2017-12,330900,45.0,1207,18105.0
6436,舟山市,生姜,2018-01,330900,45.0,1310,19650.0
6437,舟山市,生姜,2018-02,330900,47.0,1287,20570.0
6438,舟山市,生姜,2018-03,330900,46.17,1041,15813.75
6439,舟山市,生姜,2018-04,330900,44.83,2150,32209.88
6440,舟山市,生姜,2018-05,330900,44.0,1713,25059.51
6441,舟山市,生姜,2018-06,330900,42.34,2066,29504.95
6442,舟山市,生姜,2018-07,330900,40.99,882,12186.56
6443,舟山市,生姜,2018-08,330900,42.51,1245,17641.65
6444,舟山市,生姜,2018-09,330900,44.84,1532,22973.06
6445,舟山市,生姜,2018-10,330900,45.51,1361,20646.37
6446,舟山市,生姜,2018-11,330900,45.66,1812,27663.78
6447,舟山市,生姜,2018-12,330900,44.5,2324,34286.54
6448,舟山市,生姜,2019-01,330900,44.0,595,8785.58
6449,舟山市,生姜,2019-02,330900,41.99,1907,26525.31
6450,舟山市,生姜,2019-03,330900,28.67,998,14032.35
6451,舟山市,白菜,2016-12,330900,34.66,1819,31523.27
6452,舟山市,白菜,2017-01,330900,50.33,1333,21552.11
6453,舟山市,白菜,2017-02,330900,47.67,1816,28904.2
6454,舟山市,白菜,2017-03,330900,63.01,1516,23810.5
6455,舟山市,白菜,2017-04,330900,94.02,1589,24899.63
6456,舟山市,白菜,2017-05,330900,61.34,2378,36683.71
6457,舟山市,白菜,2017-06,330900,45.33,1454,22083.9
6458,舟山市,白菜,2017-07,330900,45.66,1468,22202.49
6459,舟山市,白菜,2017-08,330900,45.0,1735,26025.0
6460,舟山市,白菜,2017-09,330900,45.33,1684,25323.36
6461,舟山市,白菜,2017-10,330900,45.99,1078,16525.74
6462,舟山市,白菜,2017-11,330900,45.99,1941,29755.53
6463,舟山市,白菜,2017-12,330900,45.99,1163,17828.79
6464,舟山市,白菜,2018-01,330900,45.99,1558,23884.14
6465,舟山市,白菜,2018-02,330900,46.67,580,8943.08
6466,舟山市,白菜,2018-03,330900,45.16,1791,27100.55
6467,舟山市,白菜,2018-04,330900,43.49,1133,16611.89
6468,舟山市,白菜,2018-05,330900,42.99,1591,22799.03
6469,舟山市,白菜,2018-06,330900,41.33,1738,24508.17
6470,舟山市,白菜,2018-07,330900,39.67,1443,19048.63
6471,舟山市,白菜,2018-08,330900,42.0,901,12614.0
6472,舟山市,白菜,2018-09,330900,44.66,918,13743.4
6473,舟山市,白菜,2018-10,330900,46.33,1930,29871.48
6474,舟山市,白菜,2018-11,330900,45.84,1962,29966.16
6475,舟山市,白菜,2018-12,330900,45.33,739,11191.26
6476,舟山市,白菜,2019-01,330900,44.33,917,13193.54
6477,舟山市,白菜,2019-02,330900,39.67,715,9767.35
6478,舟山市,白菜,2019-03,330900,26.67,990,13483.05
6479,舟山市,青椒,2016-12,330900,6.2,323,1001.3
6480,舟山市,青椒,2017-01,330900,9.3,1029,3189.9
6481,舟山市,青椒,2017-02,330900,9.3,1298,4023.8
6482,舟山市,青椒,2017-03,330900,12.4,2625,8137.5
6483,舟山市,青椒,2017-04,330900,18.6,4012,12437.2
6484,舟山市,青椒,2017-05,330900,12.4,1274,3949.4
6485,舟山市,青椒,2017-06,330900,9.3,1536,4761.6
6486,舟山市,青椒,2017-07,330900,9.3,1667,5167.700000000002
6487,舟山市,青椒,2017-08,330900,9.3,1004,3112.4
6488,舟山市,青椒,2017-09,330900,9.3,1662,5152.200000000002
6489,舟山市,青椒,2017-10,330900,9.3,1784,5530.4000000000015
6490,舟山市,青椒,2017-11,330900,9.99,2327,7748.91
6491,舟山市,青椒,2017-12,330900,9.99,878,2923.74
6492,舟山市,青椒,2018-01,330900,9.99,1601,5331.33
6493,舟山市,青椒,2018-02,330900,9.99,1209,4025.97
6494,舟山市,青椒,2018-03,330900,9.99,1431,4765.23
6495,舟山市,青椒,2018-04,330900,9.99,1952,6500.16
6496,舟山市,青椒,2018-05,330900,9.99,2136,7112.88
6497,舟山市,青椒,2018-06,330900,9.99,1384,4608.72
6498,舟山市,青椒,2018-07,330900,9.99,2232,7432.559999999998
6499,舟山市,青椒,2018-08,330900,9.99,751,2500.83
6500,舟山市,青椒,2018-09,330900,9.99,2125,7076.25
6501,舟山市,青椒,2018-10,330900,9.99,1283,4272.39
6502,舟山市,青椒,2018-11,330900,9.99,1492,4968.3600000000015
6503,舟山市,青椒,2018-12,330900,9.99,1910,6360.3
6504,舟山市,青椒,2019-01,330900,9.99,950,3163.5
6505,舟山市,青椒,2019-02,330900,9.99,1384,4608.72
6506,舟山市,青椒,2019-03,330900,6.66,637,2121.21
6507,舟山市,南瓜,2016-12,330900,50.33,1341,33809.789999999986
6508,舟山市,南瓜,2017-01,330900,77.0,1017,26173.25
6509,舟山市,南瓜,2017-02,330900,77.67,625,16239.11
6510,舟山市,南瓜,2017-03,330900,103.34,2719,70171.61
6511,舟山市,南瓜,2017-04,330900,154.02,2476,63558.92
6512,舟山市,南瓜,2017-05,330900,101.34,1063,27003.050000000007
6513,舟山市,南瓜,2017-06,330900,74.67,1884,47088.45
6514,舟山市,南瓜,2017-07,330900,73.0,731,17836.74
6515,舟山市,南瓜,2017-08,330900,72.67,2065,50191.81
6516,舟山市,南瓜,2017-09,330900,75.0,2037,51214.41
6517,舟山市,南瓜,2017-10,330900,75.99,1281,32447.73
6518,舟山市,南瓜,2017-11,330900,74.34,848,20927.42
6519,舟山市,南瓜,2017-12,330900,75.0,1096,27307.93
6520,舟山市,南瓜,2018-01,330900,76.33,1199,30399.57
6521,舟山市,南瓜,2018-02,330900,76.34,1783,45001.98
6522,舟山市,南瓜,2018-03,330900,73.67,695,16924.989999999998
6523,舟山市,南瓜,2018-04,330900,72.33,1309,31598.82
6524,舟山市,南瓜,2018-05,330900,70.66,1979,46645.77
6525,舟山市,南瓜,2018-06,330900,68.99,1231,27787.23
6526,舟山市,南瓜,2018-07,330900,68.0,1352,30514.1
6527,舟山市,南瓜,2018-08,330900,71.0,2060,48803.18
6528,舟山市,南瓜,2018-09,330900,73.66,1619,40024.09
6529,舟山市,南瓜,2018-10,330900,72.99,931,22651.23
6530,舟山市,南瓜,2018-11,330900,73.66,2335,57718.73
6531,舟山市,南瓜,2018-12,330900,75.99,906,22948.98
6532,舟山市,南瓜,2019-01,330900,72.99,1847,44771.51
6533,舟山市,南瓜,2019-02,330900,67.67,1627,36718.85
6534,舟山市,南瓜,2019-03,330900,45.34,1294,29334.98
6535,舟山市,茄子,2016-12,330900,26.66,1001,13343.33
6536,舟山市,茄子,2017-01,330900,41.0,1512,20730.5
6537,舟山市,茄子,2017-02,330900,41.67,1440,20025.69
6538,舟山市,茄子,2017-03,330900,54.68,2282,31194.94
6539,舟山市,茄子,2017-04,330900,82.02,2565,35063.55
6540,舟山市,茄子,2017-05,330900,54.68,1756,24004.52
6541,舟山市,茄子,2017-06,330900,41.01,1313,17948.71
6542,舟山市,茄子,2017-07,330900,40.33,908,12132.2
6543,舟山市,茄子,2017-08,330900,39.99,1224,16315.92
6544,舟山市,茄子,2017-09,330900,40.33,1163,15606.15
6545,舟山市,茄子,2017-10,330900,41.01,1460,19958.2
6546,舟山市,茄子,2017-11,330900,41.67,1756,24270.17
6547,舟山市,茄子,2017-12,330900,42.0,1877,26278.0
6548,舟山市,茄子,2018-01,330900,42.0,1169,16366.0
6549,舟山市,茄子,2018-02,330900,42.67,2167,30936.98
6550,舟山市,茄子,2018-03,330900,41.34,1492,20467.58
6551,舟山市,茄子,2018-04,330900,41.34,2100,28987.17
6552,舟山市,茄子,2018-05,330900,42.0,568,7952.0
6553,舟山市,茄子,2018-06,330900,42.0,1563,21882.0
6554,舟山市,茄子,2018-07,330900,42.01,2365,33053.55
6555,舟山市,茄子,2018-08,330900,41.01,1421,19425.07
6556,舟山市,茄子,2018-09,330900,41.67,1690,23388.74
6557,舟山市,茄子,2018-10,330900,42.0,1152,16128.0
6558,舟山市,茄子,2018-11,330900,41.01,2498,34147.66
6559,舟山市,茄子,2018-12,330900,41.01,2093,28611.31
6560,舟山市,茄子,2019-01,330900,41.01,738,10088.46
6561,舟山市,茄子,2019-02,330900,42.5,1178,16385.6
6562,舟山市,茄子,2019-03,330900,32.0,1289,20624.0
6563,舟山市,娃娃菜,2016-12,330900,10.0,595,2975.0
6564,舟山市,娃娃菜,2017-01,330900,15.0,2306,11530.0
6565,舟山市,娃娃菜,2017-02,330900,15.0,1003,5015.0
6566,舟山市,娃娃菜,2017-03,330900,20.0,1788,8940.0
6567,舟山市,娃娃菜,2017-04,330900,30.0,2315,11575.0
6568,舟山市,娃娃菜,2017-05,330900,20.0,1529,7645.0
6569,舟山市,娃娃菜,2017-06,330900,15.0,1670,8350.0
6570,舟山市,娃娃菜,2017-07,330900,12.66,2038,8348.42
6571,舟山市,娃娃菜,2017-08,330900,11.49,2081,7970.23
6572,舟山市,娃娃菜,2017-09,330900,11.49,1777,6805.91
6573,舟山市,娃娃菜,2017-10,330900,11.49,584,2236.7200000000007
6574,舟山市,娃娃菜,2017-11,330900,11.49,550,2106.5
6575,舟山市,娃娃菜,2017-12,330900,11.49,1902,7284.66
6576,舟山市,娃娃菜,2018-01,330900,11.49,2032,7782.56
6577,舟山市,娃娃菜,2018-02,330900,11.49,2190,8387.7
6578,舟山市,娃娃菜,2018-03,330900,11.49,1256,4810.480000000001
6579,舟山市,娃娃菜,2018-04,330900,11.49,1803,6905.49
6580,舟山市,娃娃菜,2018-05,330900,11.49,932,3569.56
6581,舟山市,娃娃菜,2018-06,330900,11.99,1901,7604.330000000001
6582,舟山市,娃娃菜,2018-07,330900,12.99,2315,10023.95
6583,舟山市,娃娃菜,2018-08,330900,12.99,2495,10803.35
6584,舟山市,娃娃菜,2018-09,330900,12.99,2295,9937.35
6585,舟山市,娃娃菜,2018-10,330900,13.33,1784,7934.16
6586,舟山市,娃娃菜,2018-11,330900,14.01,796,3717.32
6587,舟山市,娃娃菜,2018-12,330900,14.01,1269,5926.23
6588,舟山市,娃娃菜,2019-01,330900,13.27,1458,6288.6399999999985
6589,舟山市,娃娃菜,2019-02,330900,12.9,1982,8522.6
6590,舟山市,娃娃菜,2019-03,330900,8.6,1671,7185.299999999998
6591,衢州市,黄瓜,2016-12,330800,74.66,474,17694.42
6592,衢州市,黄瓜,2017-01,330800,113.33,1666,62281.56
6593,衢州市,黄瓜,2017-02,330800,113.33,2381,90096.11
6594,衢州市,黄瓜,2017-03,330800,146.68,1149,42133.83
6595,衢州市,黄瓜,2017-04,330800,218.66,1958,71455.09999999999
6596,衢州市,黄瓜,2017-05,330800,144.0,1593,57348.0
6597,衢州市,黄瓜,2017-06,330800,107.67,1737,62503.95
6598,衢州市,黄瓜,2017-07,330800,107.01,1642,58570.14
6599,衢州市,黄瓜,2017-08,330800,107.01,1625,57963.75
6600,衢州市,黄瓜,2017-09,330800,108.33,1878,67743.3
6601,衢州市,黄瓜,2017-10,330800,108.99,1688,61325.04
6602,衢州市,黄瓜,2017-11,330800,108.99,1175,42687.75
6603,衢州市,黄瓜,2017-12,330800,108.99,1554,56456.82
6604,衢州市,黄瓜,2018-01,330800,109.67,634,23097.48
6605,衢州市,黄瓜,2018-02,330800,117.67,1216,48509.52
6606,衢州市,黄瓜,2018-03,330800,109.33,730,26663.02
6607,衢州市,黄瓜,2018-04,330800,107.67,874,31177.56
6608,衢州市,黄瓜,2018-05,330800,107.01,616,21972.72
6609,衢州市,黄瓜,2018-06,330800,107.01,1649,58819.83
6610,衢州市,黄瓜,2018-07,330800,105.67,1592,55967.9
6611,衢州市,黄瓜,2018-08,330800,107.01,1696,60496.32000000001
6612,衢州市,黄瓜,2018-09,330800,107.67,2321,83030.97
6613,衢州市,黄瓜,2018-10,330800,113.33,957,36158.3
6614,衢州市,黄瓜,2018-11,330800,114.0,1870,71060.0
6615,衢州市,黄瓜,2018-12,330800,114.0,1263,47994.0
6616,衢州市,黄瓜,2019-01,330800,116.0,1816,70536.0
6617,衢州市,黄瓜,2019-02,330800,122.0,946,37890.0
6618,衢州市,黄瓜,2019-03,330800,75.33,884,33441.25
6619,衢州市,菠菜,2016-12,330800,12.33,836,5257.56
6620,衢州市,菠菜,2017-01,330800,17.17,1616,9091.27
6621,衢州市,菠菜,2017-02,330800,16.0,705,3670.39
6622,衢州市,菠菜,2017-03,330800,23.68,910,5314.2
6623,衢州市,菠菜,2017-04,330800,32.34,2160,12225.52
6624,衢州市,菠菜,2017-05,330800,22.33,2064,11575.33
6625,衢州市,菠菜,2017-06,330800,12.83,1933,8271.970000000001
6626,衢州市,菠菜,2017-07,330800,13.67,1741,7676.59
6627,衢州市,菠菜,2017-08,330800,14.5,2502,12126.54
6628,衢州市,菠菜,2017-09,330800,13.67,1391,6395.84
6629,衢州市,菠菜,2017-10,330800,15.17,1071,5196.91
6630,衢州市,菠菜,2017-11,330800,15.0,1257,6186.57
6631,衢州市,菠菜,2017-12,330800,14.66,565,2738.47
6632,衢州市,菠菜,2018-01,330800,16.17,401,2175.93
6633,衢州市,菠菜,2018-02,330800,21.0,856,6746.0
6634,衢州市,菠菜,2018-03,330800,16.84,480,2695.03
6635,衢州市,菠菜,2018-04,330800,15.0,1323,6356.280000000002
6636,衢州市,菠菜,2018-05,330800,13.17,1449,6388.13
6637,衢州市,菠菜,2018-06,330800,13.84,2185,9696.59
6638,衢州市,菠菜,2018-07,330800,11.0,1561,5503.6399999999985
6639,衢州市,菠菜,2018-08,330800,13.67,1647,7355.530000000002
6640,衢州市,菠菜,2018-09,330800,14.66,415,1899.5
6641,衢州市,菠菜,2018-10,330800,14.66,1175,5782.69
6642,衢州市,菠菜,2018-11,330800,14.83,994,4802.040000000001
6643,衢州市,菠菜,2018-12,330800,16.5,548,2956.03
6644,衢州市,菠菜,2019-01,330800,18.67,1919,11821.11
6645,衢州市,菠菜,2019-02,330800,21.66,1735,12437.71
6646,衢州市,菠菜,2019-03,330800,16.0,413,3357.79
